hour	mean	median	CI_low	CI_high	CI_83_low	CI_83_high
2018-12-17 00:00:00	0.031973167564686364	0.03197048632421291	0.03109650992472115	0.0328605922016756	0.03135967039382485	0.032595332760809906
2018-12-17 01:00:00	0.02061762986102871	0.020619875172157933	0.01992997892485115	0.021287604623035656	0.020139401814651615	0.021098332385201687
2018-12-17 02:00:00	0.013708956564738268	0.013706164263620535	0.01316834768105526	0.014253657756437972	0.013333201911094734	0.014087083203559692
2018-12-17 03:00:00	0.010226650884456085	0.01022378777929395	0.00969697579076545	0.010777447173105737	0.009851999315566188	0.010604624110836573
2018-12-17 04:00:00	0.008907957205926223	0.008907392613994081	0.008411287122403176	0.009413422451436873	0.008562218266943561	0.009252945107916
2018-12-17 05:00:00	0.010434786089084496	0.01041973413921549	0.009791738943592863	0.011158244332147777	0.009971169913579546	0.010918541740241294
2018-12-17 06:00:00	0.01645136770303267	0.016444676597831834	0.015684316966922792	0.01724966073713768	0.015905308059481003	0.01701294352072234
2018-12-17 07:00:00	0.02567766909243184	0.025676923908661844	0.02485362431990069	0.02650754533076248	0.025105129680308886	0.026249627461414772
2018-12-17 08:00:00	0.03690592121535659	0.036899518564313866	0.035987878504218716	0.037868438690203274	0.0362587547235099	0.03756616345785733
2018-12-17 09:00:00	0.04671088389774751	0.04670472091868305	0.045659764060592765	0.04781531437007853	0.04596665976397542	0.04745745917321021
2018-12-17 10:00:00	0.05233751991306761	0.05232977601655728	0.05134790142201784	0.05336205018396223	0.051645235142546486	0.05304054752469014
2018-12-17 11:00:00	0.054328265944100756	0.05431022726851847	0.053407936652509	0.055339486747339225	0.05366339416160106	0.055029614025142656
2018-12-17 12:00:00	0.055282058533298685	0.05526628309503814	0.05438101798380049	0.05625112457549957	0.054642705113869955	0.05594766478271806
2018-12-17 13:00:00	0.05538467080267764	0.05537807155224436	0.05455843238441621	0.056248913307687186	0.05479720627519041	0.055986683380798
2018-12-17 14:00:00	0.054244986410966624	0.05424040305420712	0.053530128385364015	0.0549804011377188	0.05374841785597167	0.054759589428284926
2018-12-17 15:00:00	0.05452862231469105	0.05452694703900465	0.05381604209811163	0.0552577337713483	0.054022666671621505	0.055044926643897645
2018-12-17 16:00:00	0.055061811841886084	0.055059183965068856	0.054290960205686405	0.05587879718404308	0.054496102204604	0.05562665724980172
2018-12-17 17:00:00	0.05508100710519717	0.055075488225805096	0.0543346679184534	0.05585252891613407	0.05455640799010267	0.05560844251117773
2018-12-17 18:00:00	0.05539978085979926	0.05539372172665266	0.05465516174415654	0.05614658249762216	0.05487820409083024	0.05593089941861351
2018-12-17 19:00:00	0.05822141730673293	0.058214630156519356	0.05735958220471644	0.05913291489982289	0.057605013083432154	0.058844340083619176
2018-12-17 20:00:00	0.061960893632495254	0.06195247056821597	0.06097510048322844	0.0629846214354389	0.06126473710559603	0.06266240370067941
2018-12-17 21:00:00	0.06317057472100823	0.06316302633487916	0.062084145614296087	0.06426424447981173	0.06240927713241179	0.06394718498722383
2018-12-17 22:00:00	0.057974933892390695	0.057975508635904456	0.05685432320422968	0.05911099170663383	0.05718718835394619	0.058765316922050156
2018-12-17 23:00:00	0.045408466643199266	0.045402853899397314	0.044412843079869035	0.046393892261537464	0.044724342038854004	0.046116042697837444
2018-12-18 00:00:00	0.031973167564686364	0.03197048632421291	0.03109650992472115	0.0328605922016756	0.03135967039382485	0.032595332760809906
